r,m,nu,rho,P
1.2225e+00,1.0478e-02,-6.9181e-01,1.3578e-03,1.8349e-04
1.2262e+00,1.0574e-02,-6.9173e-01,1.3576e-03,1.8343e-04
1.2300e+00,1.0671e-02,-6.9166e-01,1.3575e-03,1.8338e-04
1.2337e+00,1.0768e-02,-6.9158e-01,1.3573e-03,1.8332e-04
1.2375e+00,1.0866e-02,-6.9150e-01,1.3571e-03,1.8326e-04
1.2412e+00,1.0964e-02,-6.9143e-01,1.3569e-03,1.8320e-04
1.2450e+00,1.1063e-02,-6.9135e-01,1.3568e-03,1.8314e-04
1.2487e+00,1.1162e-02,-6.9128e-01,1.3566e-03,1.8308e-04
1.2525e+00,1.1262e-02,-6.9120e-01,1.3564e-03,1.8302e-04
1.2562e+00,1.1362e-02,-6.9112e-01,1.3562e-03,1.8296e-04
1.2600e+00,1.1464e-02,-6.9104e-01,1.3560e-03,1.8291e-04
1.2637e+00,1.1565e-02,-6.9097e-01,1.3559e-03,1.8285e-04
1.2675e+00,1.1668e-02,-6.9089e-01,1.3557e-03,1.8279e-04
