r,m,nu,rho,P
1.1138e+00,7.6579e-03,-6.8893e-01,1.3154e-03,1.8530e-04
1.1175e+00,7.7351e-03,-6.8886e-01,1.3152e-03,1.8525e-04
1.1213e+00,7.8127e-03,-6.8880e-01,1.3151e-03,1.8520e-04
1.1250e+00,7.8909e-03,-6.8873e-01,1.3150e-03,1.8515e-04
1.1287e+00,7.9696e-03,-6.8866e-01,1.3148e-03,1.8510e-04
1.1325e+00,8.0488e-03,-6.8860e-01,1.3147e-03,1.8505e-04
1.1362e+00,8.1285e-03,-6.8853e-01,1.3145e-03,1.8500e-04
1.1400e+00,8.2087e-03,-6.8846e-01,1.3144e-03,1.8495e-04
1.1437e+00,8.2895e-03,-6.8839e-01,1.3143e-03,1.8490e-04
1.1475e+00,8.3708e-03,-6.8832e-01,1.3141e-03,1.8485e-04
1.1512e+00,8.4526e-03,-6.8825e-01,1.3140e-03,1.8479e-04
1.1550e+00,8.5349e-03,-6.8818e-01,1.3139e-03,1.8474e-04
1.1587e+00,8.6178e-03,-6.8812e-01,1.3137e-03,1.8469e-04
1.1625e+00,8.7011e-03,-6.8805e-01,1.3136e-03,1.8464e-04
1.1662e+00,8.7851e-03,-6.8798e-01,1.3134e-03,1.8459e-04
1.1700e+00,8.8695e-03,-6.8791e-01,1.3133e-03,1.8453e-04
1.1737e+00,8.9545e-03,-6.8784e-01,1.3132e-03,1.8448e-04
1.1775e+00,9.0400e-03,-6.8777e-01,1.3130e-03,1.8443e-04
1.1812e+00,9.1261e-03,-6.8770e-01,1.3129e-03,1.8438e-04
1.1850e+00,9.2127e-03,-6.8762e-01,1.3127e-03,1.8432e-04
1.1887e+00,9.2998e-03,-6.8755e-01,1.3126e-03,1.8427e-04
1.1925e+00,9.3875e-03,-6.8748e-01,1.3125e-03,1.8422e-04
1.1962e+00,9.4757e-03,-6.8741e-01,1.3123e-03,1.8416e-04
1.2000e+00,9.5645e-03,-6.8734e-01,1.3122e-03,1.8411e-04
1.2037e+00,9.6538e-03,-6.8727e-01,1.3120e-03,1.8406e-04
1.2075e+00,9.7437e-03,-6.8720e-01,1.3119e-03,1.8400e-04
1.2112e+00,9.8341e-03,-6.8712e-01,1.3117e-03,1.8395e-04
1.2150e+00,9.9250e-03,-6.8705e-01,1.3116e-03,1.8389e-04
1.2187e+00,1.0017e-02,-6.8698e-01,1.3114e-03,1.8384e-04
1.2225e+00,1.0109e-02,-6.8690e-01,1.3113e-03,1.8379e-04
1.2262e+00,1.0201e-02,-6.8683e-01,1.3111e-03,1.8373e-04
1.2300e+00,1.0294e-02,-6.8676e-01,1.3110e-03,1.8368e-04
1.2337e+00,1.0388e-02,-6.8668e-01,1.3109e-03,1.8362e-04
1.2375e+00,1.0483e-02,-6.8661e-01,1.3107e-03,1.8357e-04
1.2412e+00,1.0577e-02,-6.8654e-01,1.3106e-03,1.8351e-04
1.2450e+00,1.0673e-02,-6.8646e-01,1.3104e-03,1.8345e-04
1.2487e+00,1.0769e-02,-6.8639e-01,1.3103e-03,1.8340e-04
1.2525e+00,1.0865e-02,-6.8631e-01,1.3101e-03,1.8334e-04
1.2562e+00,1.0963e-02,-6.8624e-01,1.3100e-03,1.8329e-04
1.2600e+00,1.1060e-02,-6.8616e-01,1.3098e-03,1.8323e-04
1.2637e+00,1.1158e-02,-6.8609e-01,1.3097e-03,1.8317e-04
1.2675e+00,1.1257e-02,-6.8601e-01,1.3095e-03,1.8312e-04
