r,m,nu,rho,P
1.2337e+00,1.1675e-02,-7.2239e-01,1.4718e-03,2.1321e-04
1.2375e+00,1.1781e-02,-7.2231e-01,1.4717e-03,2.1313e-04
1.2412e+00,1.1888e-02,-7.2223e-01,1.4715e-03,2.1306e-04
1.2450e+00,1.1995e-02,-7.2214e-01,1.4713e-03,2.1299e-04
1.2487e+00,1.2103e-02,-7.2206e-01,1.4711e-03,2.1292e-04
1.2525e+00,1.2211e-02,-7.2197e-01,1.4709e-03,2.1285e-04
1.2562e+00,1.2320e-02,-7.2189e-01,1.4707e-03,2.1278e-04
1.2600e+00,1.2430e-02,-7.2180e-01,1.4705e-03,2.1271e-04
1.2637e+00,1.2540e-02,-7.2171e-01,1.4703e-03,2.1263e-04
1.2675e+00,1.2651e-02,-7.2163e-01,1.4701e-03,2.1256e-04
