r,m,nu,rho,P
1.1138e+00,5.9640e-03,-6.1548e-01,1.0234e-03,1.2501e-04
1.1175e+00,6.0240e-03,-6.1543e-01,1.0233e-03,1.2499e-04
1.1213e+00,6.0845e-03,-6.1538e-01,1.0232e-03,1.2496e-04
1.1250e+00,6.1453e-03,-6.1533e-01,1.0231e-03,1.2493e-04
1.1287e+00,6.2065e-03,-6.1528e-01,1.0230e-03,1.2490e-04
1.1325e+00,6.2681e-03,-6.1523e-01,1.0228e-03,1.2487e-04
1.1362e+00,6.3301e-03,-6.1518e-01,1.0227e-03,1.2484e-04
1.1400e+00,6.3926e-03,-6.1513e-01,1.0226e-03,1.2481e-04
1.1437e+00,6.4554e-03,-6.1508e-01,1.0225e-03,1.2478e-04
1.1475e+00,6.5186e-03,-6.1503e-01,1.0223e-03,1.2475e-04
1.1512e+00,6.5823e-03,-6.1497e-01,1.0222e-03,1.2472e-04
1.1550e+00,6.6463e-03,-6.1492e-01,1.0221e-03,1.2470e-04
1.1587e+00,6.7108e-03,-6.1487e-01,1.0220e-03,1.2467e-04
1.1625e+00,6.7756e-03,-6.1482e-01,1.0219e-03,1.2464e-04
1.1662e+00,6.8409e-03,-6.1477e-01,1.0217e-03,1.2461e-04
1.1700e+00,6.9066e-03,-6.1472e-01,1.0216e-03,1.2458e-04
1.1737e+00,6.9727e-03,-6.1466e-01,1.0215e-03,1.2455e-04
1.1775e+00,7.0393e-03,-6.1461e-01,1.0213e-03,1.2452e-04
1.1812e+00,7.1062e-03,-6.1456e-01,1.0212e-03,1.2449e-04
1.1850e+00,7.1736e-03,-6.1451e-01,1.0211e-03,1.2446e-04
1.1887e+00,7.2413e-03,-6.1445e-01,1.0210e-03,1.2443e-04
1.1925e+00,7.3095e-03,-6.1440e-01,1.0208e-03,1.2440e-04
1.1962e+00,7.3782e-03,-6.1435e-01,1.0207e-03,1.2436e-04
1.2000e+00,7.4472e-03,-6.1429e-01,1.0206e-03,1.2433e-04
1.2037e+00,7.5167e-03,-6.1424e-01,1.0205e-03,1.2430e-04
1.2075e+00,7.5866e-03,-6.1419e-01,1.0203e-03,1.2427e-04
1.2112e+00,7.6569e-03,-6.1413e-01,1.0202e-03,1.2424e-04
1.2150e+00,7.7276e-03,-6.1408e-01,1.0201e-03,1.2421e-04
1.2187e+00,7.7988e-03,-6.1402e-01,1.0199e-03,1.2418e-04
1.2225e+00,7.8704e-03,-6.1397e-01,1.0198e-03,1.2415e-04
1.2262e+00,7.9424e-03,-6.1391e-01,1.0197e-03,1.2412e-04
1.2300e+00,8.0149e-03,-6.1386e-01,1.0195e-03,1.2409e-04
1.2337e+00,8.0878e-03,-6.1380e-01,1.0194e-03,1.2405e-04
1.2375e+00,8.1612e-03,-6.1375e-01,1.0193e-03,1.2402e-04
1.2412e+00,8.2349e-03,-6.1369e-01,1.0191e-03,1.2399e-04
1.2450e+00,8.3091e-03,-6.1364e-01,1.0190e-03,1.2396e-04
1.2487e+00,8.3838e-03,-6.1358e-01,1.0189e-03,1.2393e-04
1.2525e+00,8.4589e-03,-6.1353e-01,1.0187e-03,1.2390e-04
1.2562e+00,8.5344e-03,-6.1347e-01,1.0186e-03,1.2386e-04
1.2600e+00,8.6104e-03,-6.1342e-01,1.0185e-03,1.2383e-04
1.2637e+00,8.6868e-03,-6.1336e-01,1.0183e-03,1.2380e-04
1.2675e+00,8.7637e-03,-6.1330e-01,1.0182e-03,1.2377e-04
